user_id,conversations,waves,n_waves,languages,n_languages,countries,n_countries,pregenerated_conversations,user_initiated_conversations,observed_turns,feedback_items,preference_choices,choice_entropy_bits,dominant_choice_share,choice_a,choice_b,choice_c,choice_d,unique_prompt_hashes,duplicate_prompt_rows_within_user,length_comparisons,fraction_chosen_longest,fraction_chosen_shortest
61574775285340,26,1,1,pt,1,brazil,1,21,5,72,72,72,1.9395261896766787,0.3472222222222222,25,20,11,16,72,0,72,0.3333333333333333,0.1388888888888889
61574775586737,18,1,1,it,1,italy,1,14,4,50,0,50,1.7394227679976009,0.5,25,6,6,13,50,0,49,0.32653061224489793,0.2857142857142857
61574775824444,24,1,1,en,1,india,1,19,5,65,50,65,1.9689063773997388,0.2923076923076923,11,19,19,16,65,0,65,0.3384615384615385,0.15384615384615385
61574775825212,20,1,1,fr,1,france,1,14,6,56,0,56,1.9592423705955206,0.32142857142857145,18,15,9,14,56,0,56,0.16071428571428573,0.2857142857142857
61574776031679,2,1,1,en,1,united states,1,2,0,5,5,5,1.5219280948873621,0.4,2,0,1,2,5,0,5,0.0,0.6
61574776454928,29,1,1,pt,1,brazil,1,23,6,75,75,75,1.9308595247179576,0.3333333333333333,24,13,13,25,75,0,75,0.4666666666666667,0.16
61574776511642,26,1,1,en,1,united states,1,20,6,68,32,68,1.9432463079355995,0.3382352941176471,18,17,10,23,68,0,68,0.3235294117647059,0.23529411764705882
61574776634820,6,1,1,en,1,india,1,6,0,10,0,10,1.721928094887362,0.4,4,1,4,1,10,0,10,0.4,0.1
61574777985171,41,1,1,pt,1,brazil,1,34,7,102,44,102,1.9145440358787633,0.3431372549019608,15,19,33,35,102,0,100,0.44,0.09
61574779274978,62,1,1,it,1,italy,1,22,40,149,15,149,1.8710836543066596,0.3624161073825503,54,51,19,25,149,0,149,0.2348993288590604,0.3087248322147651
61574779424322,24,1,1,en,1,united states,1,17,7,64,18,64,1.9809837333540972,0.296875,17,12,16,19,64,0,64,0.3125,0.21875
61574779544083,17,1,1,en,1,united states,1,17,0,47,0,47,1.7656909786007118,0.5106382978723404,8,6,9,24,47,0,47,0.2553191489361702,0.40425531914893614
61574779755000,28,1,1,en,1,united states,1,20,8,80,34,80,1.7455604619501879,0.4,32,8,9,31,80,0,80,0.3,0.325
61574780144844,31,1,1,en,1,united states,1,27,4,86,72,86,1.730777939061355,0.47674418604651164,24,15,6,41,86,0,86,0.2558139534883721,0.4069767441860465
61574780864094,26,1,1,en,1,united states,1,22,4,29,12,29,1.9075146913573233,0.3793103448275862,11,4,8,6,29,0,29,0.27586206896551724,0.20689655172413793
61574781164604,2,1,1,pt,1,brazil,1,2,0,5,0,5,1.3709505944546687,0.6,3,1,0,1,5,0,5,0.6,0.0
61574781734933,27,1,1,it,1,italy,1,18,9,70,13,70,1.9895278105789047,0.2714285714285714,14,18,19,19,70,0,69,0.2898550724637681,0.2318840579710145
61574782514001,29,1,1,en,1,united states,1,22,7,79,0,79,1.9462479204093381,0.2911392405063291,22,11,23,23,79,0,79,0.34177215189873417,0.21518987341772153
61574783294621,30,1,1,hi,1,india,1,23,7,80,0,80,1.979506586778816,0.3125,21,16,18,25,80,0,79,0.3291139240506329,0.13924050632911392
61574784614138,17,1,1,en,1,united states,1,17,0,43,0,43,1.7998518577247475,0.4418604651162791,19,5,6,13,43,0,43,0.16279069767441862,0.27906976744186046
61574784704159,27,1,1,en,1,united states,1,20,7,70,70,70,1.9110373288299263,0.35714285714285715,25,11,12,22,70,0,70,0.34285714285714286,0.3142857142857143
61574784854788,20,1,1,pt,1,brazil,1,0,20,53,0,53,1.86946142183508,0.3584905660377358,19,18,6,10,53,0,53,0.2641509433962264,0.24528301886792453
61574785423820,29,1,1,en,1,united states,1,21,8,78,52,78,1.7622550391913496,0.5128205128205128,40,10,15,13,78,0,78,0.3717948717948718,0.20512820512820512
61574785483945,24,1,1,fr,1,france,1,17,7,64,6,64,1.9820681692545434,0.3125,20,13,16,15,64,0,64,0.328125,0.25
61574785511174,27,1,1,en,1,united states,1,20,7,74,8,74,1.8432794710206695,0.40540540540540543,30,7,16,21,74,0,74,0.35135135135135137,0.2702702702702703
61574785574733,29,1,1,it,1,italy,1,21,8,81,0,81,1.6913143856671393,0.5185185185185185,42,13,6,20,81,0,80,0.325,0.25
61574785663807,29,1,1,fr,1,france,1,23,6,74,1,74,1.8640693764826541,0.3918918918918919,23,9,13,29,74,0,74,0.43243243243243246,0.24324324324324326
61574785991066,31,1,1,en,1,united states,1,25,6,88,74,88,1.896313987141892,0.36363636363636365,25,10,21,32,88,0,88,0.3409090909090909,0.32954545454545453
61574786411172,28,1,1,en,1,india,1,21,7,75,75,75,1.7057114081352862,0.52,39,13,17,6,74,1,75,0.32,0.18666666666666668
61574786775997,29,1,1,it,1,italy,1,23,6,77,41,77,1.8839331302834335,0.35064935064935066,24,8,18,27,77,0,77,0.36363636363636365,0.2727272727272727
61574786863896,28,1,1,en,1,india,1,20,8,78,0,78,1.7114018339864365,0.5256410256410257,41,18,8,11,78,0,78,0.10256410256410256,0.2564102564102564
61574787194317,27,1,1,it,1,italy,1,20,7,68,19,68,1.7984711105011069,0.4852941176470588,33,15,9,11,68,0,68,0.3382352941176471,0.20588235294117646
61574787224668,10,1,1,pt,1,brazil,1,10,0,22,0,22,1.267931645520725,0.6818181818181818,5,1,1,15,22,0,22,0.5,0.3181818181818182
61574787341036,28,1,1,en,1,united states,1,20,8,78,56,78,1.5901707160464793,0.5256410256410257,41,9,4,24,78,0,78,0.23076923076923078,0.3974358974358974
61574787645954,26,1,1,it,1,italy,1,19,7,73,73,73,1.8433740710716042,0.4657534246575342,34,13,13,13,73,0,73,0.1917808219178082,0.4246575342465753
61574787854878,12,1,1,pt,1,brazil,1,12,0,30,0,30,1.3248560371987566,0.5666666666666667,10,3,0,17,30,0,30,0.6333333333333333,0.2
61574788001360,18,1,1,en,1,united states,1,18,0,49,0,49,1.8584793679612424,0.3673469387755102,17,6,8,18,49,0,49,0.32653061224489793,0.3673469387755102
61574788035043,16,1,1,hi,1,india,1,15,1,34,5,34,1.6806970108329313,0.5588235294117647,5,4,6,19,34,0,32,0.5,0.28125
61574788510914,6,1,1,en,1,united states,1,6,0,22,0,22,1.2433003685389579,0.7272727272727273,16,3,1,2,22,0,22,0.36363636363636365,0.2727272727272727
61574789140859,8,1,1,en,1,united states,1,8,0,22,0,22,1.9400715293090895,0.3181818181818182,7,6,3,6,22,0,22,0.45454545454545453,0.13636363636363635
61574791065312,6,1,1,it,1,italy,1,0,6,14,0,14,1.0949143184120975,0.7142857142857143,10,0,3,1,14,0,14,0.14285714285714285,0.42857142857142855
61574791274667,25,1,1,pt,1,brazil,1,22,3,73,0,73,1.9280820206723404,0.3561643835616438,21,11,15,26,73,0,73,0.3561643835616438,0.273972602739726
61574791274699,2,1,1,hi,1,india,1,0,2,4,0,4,1.5,0.5,2,0,1,1,4,0,4,0.25,0.25
61574791305958,8,1,1,hi,1,india,1,8,0,20,0,20,1.7883763717345076,0.35,6,6,1,7,20,0,19,0.15789473684210525,0.3684210526315789
61574791514348,26,1,1,pt,1,brazil,1,18,8,72,72,72,1.682094646398613,0.5138888888888888,19,5,11,37,72,0,72,0.3611111111111111,0.3472222222222222
61574792174421,12,1,1,fr,1,france,1,6,6,38,0,38,1.7545137562663253,0.5,19,4,6,9,38,0,38,0.23684210526315788,0.4473684210526316
61574793433849,29,1,1,fr,1,france,1,22,7,79,20,79,1.93908153318411,0.3291139240506329,26,22,11,20,79,0,79,0.45569620253164556,0.0759493670886076
61574793554229,28,1,1,it,1,italy,1,22,6,78,0,78,1.915478257435964,0.38461538461538464,30,13,14,21,78,0,78,0.4230769230769231,0.1794871794871795
61574793760589,5,1,1,en,1,india,1,5,0,7,7,7,0.9852281360342516,0.5714285714285714,3,0,0,4,7,0,7,0.14285714285714285,0.2857142857142857
61574793914100,28,1,1,fr,1,france,1,21,7,80,0,80,1.8592674249146164,0.45,36,17,13,14,80,0,80,0.225,0.275
61574794094170,11,1,1,pt,1,brazil,1,4,7,22,0,22,1.9362600275315274,0.36363636363636365,8,4,4,6,22,0,22,0.36363636363636365,0.22727272727272727
61574794544279,27,1,1,it,1,italy,1,20,7,73,0,73,1.9822983062513109,0.3013698630136986,16,15,20,22,73,0,72,0.3333333333333333,0.2361111111111111
61574795804001,20,1,1,pt,1,brazil,1,17,3,47,0,47,1.730153939280171,0.44680851063829785,21,6,4,16,47,0,47,0.40425531914893614,0.2553191489361702
61574795980625,27,1,1,en,1,united states,1,19,8,75,15,75,1.875787600406442,0.37333333333333335,14,9,24,28,75,0,75,0.3466666666666667,0.21333333333333335
61574796285279,19,1,1,en,1,india,1,15,4,40,0,40,1.6216005101580797,0.525,12,3,4,21,40,0,40,0.25,0.4
61574796344244,23,1,1,pt,1,brazil,1,18,5,63,39,63,1.8790735301597872,0.3333333333333333,21,20,6,16,63,0,63,0.2698412698412698,0.15873015873015872
61574796794269,26,1,1,pt,1,brazil,1,19,7,70,70,70,1.8759614532160767,0.34285714285714286,23,16,7,24,70,0,70,0.4142857142857143,0.18571428571428572
61574797064038,18,1,1,fr,1,france,1,10,8,58,0,58,1.970507791155152,0.3275862068965517,13,11,15,19,58,0,58,0.3620689655172414,0.10344827586206896
61574797090550,1,1,1,en,1,united states,1,0,1,2,2,2,1.0,0.5,1,0,0,1,2,0,2,0.5,0.5
61574797244085,4,1,1,pt,1,brazil,1,4,0,12,0,12,1.8879185026711327,0.4166666666666667,3,2,2,5,12,0,12,0.25,0.16666666666666666
61574798083899,25,1,1,fr,1,france,1,19,6,69,2,69,1.9337698751280588,0.3188405797101449,19,19,9,22,69,0,68,0.36764705882352944,0.23529411764705882
61574798204257,29,1,1,en,1,united states,1,22,7,81,81,81,1.80620351661307,0.38271604938271603,31,10,10,30,81,0,81,0.2716049382716049,0.3333333333333333
61574798593973,12,1,1,fr,1,france,1,7,5,46,0,46,1.6258538703688188,0.5869565217391305,5,7,7,27,46,0,44,0.5227272727272727,0.09090909090909091
61574798804240,30,1,1,hi,1,india,1,23,7,76,76,76,1.7577600402634472,0.42105263157894735,27,7,10,32,76,0,75,0.5466666666666666,0.14666666666666667
61574798865283,24,1,1,en,1,india,1,21,3,66,34,66,1.8204140788439005,0.3939393939393939,26,9,8,23,66,0,66,0.3181818181818182,0.4393939393939394
61574798953280,4,1,1,en,1,united states,1,4,0,4,4,4,0.8112781244591328,0.75,1,0,0,3,4,0,4,0.5,0.25
61574799343860,12,1,1,pt,1,brazil,1,12,0,12,0,12,1.4591479170272448,0.5,4,0,2,6,11,1,12,0.5,0.25
61574800573862,4,1,1,fr,1,france,1,4,0,15,0,15,1.965596230357602,0.3333333333333333,3,4,3,5,15,0,15,0.3333333333333333,0.13333333333333333
61574801265187,26,1,1,pt,1,brazil,1,19,7,71,67,71,1.86027695087794,0.4225352112676056,30,9,13,19,71,0,71,0.4225352112676056,0.19718309859154928
61574801413926,26,1,1,fr,1,france,1,19,7,74,74,74,1.9710094028065934,0.3108108108108108,23,18,13,20,74,0,74,0.35135135135135137,0.20270270270270271
61574801715376,54,1,1,en,1,india,1,46,8,142,82,142,1.81116303401677,0.47183098591549294,67,20,34,21,141,1,142,0.2887323943661972,0.2112676056338028
61574801923917,23,1,1,pt,1,brazil,1,17,6,63,0,63,1.8365752308697119,0.3968253968253968,21,8,9,25,63,0,63,0.42857142857142855,0.20634920634920634
61574802162827,28,1,1,en,1,united states,1,21,7,80,0,80,1.8739786635472908,0.3875,31,25,13,11,80,0,80,0.2625,0.2375
61574802793931,18,1,1,pt,1,brazil,1,18,0,47,3,47,1.7385468782487425,0.5106382978723404,11,5,7,24,47,0,47,0.6382978723404256,0.0851063829787234
61574804293779,23,1,1,it,1,italy,1,21,2,64,0,64,1.6985323849665719,0.515625,16,10,5,33,64,0,64,0.40625,0.171875
61574805613763,7,1,1,pt,1,brazil,1,0,7,18,0,18,1.8776402831734211,0.3888888888888889,2,4,7,5,18,0,18,0.2777777777777778,0.16666666666666666
61574806123823,3,1,1,pt,1,brazil,1,3,0,10,0,10,1.1567796494470395,0.7,2,0,1,7,10,0,10,0.8,0.1
61574806573141,23,1,1,hi,1,india,1,16,7,69,0,69,1.8581855923593484,0.37681159420289856,26,14,7,22,69,0,69,0.42028985507246375,0.2463768115942029
61574806809674,21,1,1,en,1,united states,1,14,7,56,0,56,1.5022044148716929,0.625,35,6,4,11,56,0,56,0.19642857142857142,0.30357142857142855
61574807892520,11,1,1,en,1,united states,1,7,4,35,9,35,1.764334067766654,0.4,14,3,5,13,35,0,35,0.22857142857142856,0.34285714285714286
61574808193570,2,1,1,pt,1,brazil,1,2,0,4,0,4,0.8112781244591328,0.75,1,0,0,3,4,0,4,0.5,0.25
61574810564565,22,1,1,fr,1,france,1,19,3,58,0,58,1.8623890593220334,0.41379310344827586,16,11,7,24,58,0,58,0.3448275862068966,0.22413793103448276
61574810863039,24,1,1,fr,1,france,1,24,0,65,18,65,1.707360537074512,0.46153846153846156,30,22,6,7,64,1,65,0.2923076923076923,0.16923076923076924
61574810952235,29,1,1,en,1,united states,1,22,7,75,18,75,1.9793816181873132,0.29333333333333333,18,14,21,22,75,0,75,0.29333333333333333,0.3333333333333333
61574810979559,28,1,1,en,1,united states,1,21,7,76,28,76,1.9680580042642433,0.34210526315789475,16,26,16,18,76,0,76,0.2631578947368421,0.19736842105263158
61574811219699,56,1,1,en,1,united states,1,46,10,159,75,159,1.6401244897241616,0.46540880503144655,74,17,10,58,159,0,159,0.2641509433962264,0.31446540880503143
61574811489884,31,1,1,en,1,united states,1,23,8,85,61,85,1.6036642976679216,0.47058823529411764,32,5,8,40,85,0,85,0.29411764705882354,0.43529411764705883
61574811733365,2,1,1,en,1,united states,1,2,0,6,6,6,1.4591479170272446,0.5,0,1,3,2,6,0,6,0.0,0.5
61574812184858,15,1,1,it,1,italy,1,15,0,42,12,42,1.8764203330492406,0.40476190476190477,12,6,7,17,42,0,42,0.4523809523809524,0.21428571428571427
61574812569668,15,1,1,en,1,united states,1,7,8,47,0,47,1.8365096437470867,0.40425531914893614,12,12,4,19,47,0,47,0.425531914893617,0.0425531914893617
61574812843464,23,1,1,pt,1,brazil,1,16,7,55,55,55,1.7418214448158666,0.45454545454545453,25,6,6,18,55,0,55,0.32727272727272727,0.2909090909090909
61574813263384,30,1,1,it,1,italy,1,21,9,81,3,81,1.466668706724892,0.5802469135802469,47,15,1,18,81,0,81,0.2345679012345679,0.2716049382716049
61574813383123,55,1,1,fr,1,france,1,47,8,142,0,142,1.9423322076611553,0.3591549295774648,51,23,32,36,140,2,142,0.36619718309859156,0.20422535211267606
61574814822672,54,1,1,en,1,united states,1,46,8,153,153,153,1.7443885773423464,0.49673202614379086,76,19,18,40,153,0,153,0.29411764705882354,0.3006535947712418
61574815482213,29,1,1,en,1,united states,1,23,6,81,9,81,1.9633423029285266,0.30864197530864196,25,18,14,24,81,0,81,0.2716049382716049,0.4567901234567901
61574815842320,16,1,1,en,1,united states,1,16,0,42,0,42,1.8907082013105603,0.35714285714285715,14,7,6,15,42,0,42,0.30952380952380953,0.3333333333333333
61574815989520,22,1,1,en,1,india,1,16,6,60,25,60,1.7476514027485903,0.4166666666666667,21,4,10,25,59,1,60,0.35,0.3
61574816352433,28,1,1,en,1,united states,1,21,7,75,12,75,1.9985988944278994,0.26666666666666666,18,19,20,18,75,0,75,0.3466666666666667,0.13333333333333333
61574816503147,27,1,1,it,1,italy,1,21,6,73,0,73,1.869390169610994,0.3561643835616438,23,7,17,26,73,0,73,0.410958904109589,0.1917808219178082
61574816892552,23,1,1,pt,1,brazil,1,17,6,63,0,63,1.8683787281855275,0.3968253968253968,19,8,11,25,63,0,62,0.45161290322580644,0.16129032258064516
61574817372804,23,1,1,pt,1,brazil,1,18,5,65,0,65,1.8466265622090348,0.38461538461538464,22,8,10,25,65,0,64,0.421875,0.203125
61574817464063,33,1,1,en,1,india,1,21,12,91,0,91,1.8722917085202546,0.42857142857142855,39,22,13,17,91,0,91,0.26373626373626374,0.24175824175824176
61574817494524,24,1,1,fr,1,france,1,17,7,64,28,64,1.8927552549116196,0.359375,23,11,9,21,64,0,61,0.5245901639344263,0.14754098360655737
61574817674499,33,1,1,it,1,italy,1,19,14,79,18,79,1.75607139005955,0.4936708860759494,39,16,7,17,79,0,78,0.2564102564102564,0.2564102564102564
61574818422918,3,1,1,en,1,united states,1,0,3,6,6,6,-0.0,1.0,6,0,0,0,6,0,6,0.0,1.0
61574819052961,26,1,1,it,1,italy,1,19,7,66,16,66,1.919722110510061,0.3787878787878788,18,11,12,25,66,0,66,0.3333333333333333,0.22727272727272727
61574819382149,24,1,1,en,1,united states,1,19,5,63,0,63,1.8062356995250117,0.38095238095238093,5,12,22,24,63,0,63,0.4126984126984127,0.15873015873015872
61574819532188,28,1,1,en,1,united states,1,20,8,78,60,78,1.8549950055147704,0.4358974358974359,34,11,13,20,78,0,78,0.3076923076923077,0.2692307692307692
61574820492941,27,1,1,pt,1,brazil,1,21,6,76,34,76,1.908807393030266,0.3684210526315789,23,12,13,28,76,0,76,0.3684210526315789,0.19736842105263158
61574820912289,24,1,1,it,1,italy,1,17,7,64,0,64,1.9613215307575134,0.296875,19,17,10,18,64,0,64,0.296875,0.265625
61574820972362,33,1,1,en,1,united states,1,24,9,81,33,81,1.9417186609077042,0.37037037037037035,30,16,15,20,81,0,80,0.2625,0.2125
61574821092842,29,1,1,hi,1,india,1,24,5,74,72,74,1.787087441883601,0.47297297297297297,35,12,8,19,72,2,70,0.38571428571428573,0.17142857142857143
61574821569203,29,1,1,en,1,united states,1,22,7,80,66,80,1.7611105510948653,0.3875,31,7,11,31,79,1,79,0.35443037974683544,0.3037974683544304
61574821782730,22,1,1,pt,1,brazil,1,16,6,56,0,56,1.8547307237832076,0.39285714285714285,18,7,9,22,56,0,56,0.44642857142857145,0.26785714285714285
61574821811900,60,1,1,en,1,united states,1,53,7,169,154,169,1.6729552764119942,0.5266272189349113,89,18,17,45,168,1,168,0.23214285714285715,0.32142857142857145
61574821932712,15,1,1,pt,1,brazil,1,15,0,40,0,40,1.872673089917312,0.375,13,7,5,15,40,0,40,0.425,0.175
61574821932736,32,1,1,hi,1,india,1,22,10,88,71,88,1.944406211623026,0.32954545454545453,25,29,13,21,87,1,83,0.40963855421686746,0.20481927710843373
61574821934016,9,1,1,it,1,italy,1,2,7,28,6,28,1.746307034008563,0.5,14,3,4,7,28,0,28,0.32142857142857145,0.21428571428571427
61574822052874,26,1,1,it,1,italy,1,21,5,65,0,65,1.898480248697034,0.36923076923076925,24,19,8,14,65,0,65,0.24615384615384617,0.27692307692307694
61574822349643,27,1,1,en,1,united states,1,19,8,72,72,72,1.2670700930830119,0.6944444444444444,14,2,6,50,72,0,72,0.2916666666666667,0.4166666666666667
61574822682989,27,1,1,pt,1,brazil,1,20,7,75,0,75,1.9408319755125287,0.36,12,19,17,27,75,0,75,0.37333333333333335,0.14666666666666667
61574823402084,25,1,1,en,1,united states,1,18,7,25,25,25,1.7924876891689536,0.48,12,4,3,6,25,0,25,0.24,0.44
61574824212849,15,1,1,it,1,italy,1,15,0,15,0,15,1.8322628970242685,0.4,5,2,6,2,15,0,15,0.06666666666666667,0.3333333333333333
61574824811782,30,1,1,fr,1,france,1,22,8,83,8,83,1.910571574248722,0.40963855421686746,34,17,17,15,83,0,83,0.30120481927710846,0.2289156626506024
61574826673491,28,1,1,fr,1,france,1,21,7,74,56,74,1.8542149085771884,0.44594594594594594,33,15,10,16,74,0,74,0.24324324324324326,0.2972972972972973
61574828049137,2,1,1,en,1,united states,1,2,0,4,0,4,1.5,0.5,2,1,0,1,4,0,4,0.25,0.25
61574828293698,25,1,1,fr,1,france,1,25,0,54,0,54,1.8411454850132052,0.4444444444444444,14,8,8,24,54,0,54,0.4444444444444444,0.24074074074074073
61574828802630,21,1,1,fr,1,france,1,15,6,52,35,52,1.9684615265267436,0.3269230769230769,10,11,14,17,52,0,52,0.5192307692307693,0.07692307692307693
61574828922126,12,1,1,it,1,italy,1,0,12,27,0,27,1.758124191672977,0.5185185185185185,14,4,5,4,27,0,27,0.25925925925925924,0.37037037037037035
61574829698864,29,1,1,en,1,india,1,21,8,80,14,80,1.983708262623186,0.2875,23,17,17,23,80,0,79,0.3037974683544304,0.3037974683544304
61574830932348,26,1,1,fr,1,france,1,20,6,73,0,73,1.9298077275013692,0.3698630136986301,17,27,11,18,73,0,73,0.3835616438356164,0.1780821917808219
61574831112197,6,1,1,hi,1,india,1,6,0,21,0,21,1.5099686126368168,0.5714285714285714,6,1,2,12,21,0,21,0.47619047619047616,0.14285714285714285
61574831318714,28,1,1,en,1,united states,1,21,7,77,29,77,1.8443334760103305,0.4025974025974026,18,21,7,31,77,0,77,0.33766233766233766,0.23376623376623376
61574831382328,36,1,1,en,1,united states,1,29,7,101,41,101,1.8461964104308184,0.42574257425742573,28,18,12,43,101,0,101,0.32673267326732675,0.26732673267326734
61574831978505,30,1,1,en,1,india,1,22,8,82,74,82,1.754830281407568,0.4878048780487805,40,10,10,22,82,0,82,0.2926829268292683,0.35365853658536583
61574832038597,10,1,1,en,1,united states,1,0,10,19,0,19,1.7798299876761596,0.47368421052631576,9,2,5,3,19,0,19,0.2631578947368421,0.3684210526315789
61574832578684,26,1,1,en,1,united states,1,20,6,74,7,74,1.9174253335371063,0.35135135135135137,23,11,14,26,74,0,74,0.3108108108108108,0.28378378378378377
61574832908862,27,1,1,en,1,united states,1,22,5,74,15,74,1.9094355222534958,0.3783783783783784,21,14,11,28,73,1,74,0.36486486486486486,0.2972972972972973
61574833902251,30,1,1,pt,1,brazil,1,23,7,82,51,82,1.8617458781399692,0.45121951219512196,16,14,15,37,82,0,82,0.4024390243902439,0.15853658536585366
61574833932186,17,1,1,pt,1,brazil,1,0,17,47,25,47,1.7801171192180087,0.48936170212765956,23,10,5,9,47,0,47,0.2127659574468085,0.23404255319148937
61574834232276,1,1,1,fr,1,france,1,1,0,1,0,1,-0.0,1.0,0,0,0,1,1,0,1,1.0,0.0
61574834441667,28,1,1,en,1,united states,1,21,7,79,27,79,1.9282071677039805,0.3924050632911392,31,17,15,16,79,0,79,0.26582278481012656,0.21518987341772153
61574834743412,37,1,1,en,1,united states,1,22,15,37,18,37,1.5770350498316787,0.4594594594594595,17,1,5,14,37,0,37,0.35135135135135137,0.3783783783783784
61574835341215,37,1,1,fr,1,france,1,17,20,90,0,90,1.7222325482450205,0.4888888888888889,44,7,14,25,90,0,89,0.3146067415730337,0.2696629213483146
61574835491851,29,1,1,it,1,italy,1,22,7,78,4,78,1.9068682938629598,0.38461538461538464,30,22,13,13,78,0,77,0.45454545454545453,0.15584415584415584
61574835581368,1,1,1,en,1,united states,1,1,0,2,0,2,-0.0,1.0,0,2,0,0,2,0,2,0.0,0.0
61574837653380,8,1,1,en,1,india,1,2,6,22,11,22,1.602131444182858,0.5909090909090909,13,3,4,2,22,0,22,0.13636363636363635,0.2727272727272727
61574837711195,26,1,1,en,1,united states,1,21,5,70,70,70,1.391358273584125,0.4714285714285714,33,5,1,31,69,1,70,0.22857142857142856,0.5571428571428572
61574838672120,20,1,1,en,1,united states,1,14,6,60,33,60,1.7654292807043879,0.45,27,13,4,16,60,0,60,0.23333333333333334,0.38333333333333336
61574839002069,19,1,1,pt,1,brazil,1,0,19,38,0,38,1.1723853996513927,0.7368421052631579,28,6,3,1,38,0,38,0.13157894736842105,0.47368421052631576
