comparison_hash,n_rows,n_users,choice_entropy_bits,dominant_choice_share,choice_a,choice_b,choice_c,choice_d,waves,languages
bf668fc0e6388d82adf70b324480885709070a4e,14,14,1.6893917467430877,0.5,7,4,1,2,1,pt
9c2d67234127641e4d16c8103a960af00e5c5df9,1,1,-0.0,1.0,1,0,0,0,1,en
360f02d0116cad917e635fe30b5fef36dd5d3436,15,15,1.2419460322060458,0.6666666666666666,2,3,0,10,1,hi
8ddd40a91a9f6bde1a1ae974c16bd4dcb04f346e,1,1,-0.0,1.0,0,0,1,0,1,pt
83c8af9dfafdb7af1d5a74b5ae6b14e2969e7215,1,1,-0.0,1.0,0,0,0,1,1,pt
2870e8d01da055d46b3f85480086fea48ac20bff,1,1,-0.0,1.0,1,0,0,0,1,it
6e961e88daf47b49c7521f4d948d91080823e27e,27,27,1.0884595991813413,0.7777777777777778,3,2,1,21,1,en
61e3c89807e5be8c8be84e6a6eda3e8d344a4e78,16,16,1.8050365325772657,0.375,6,1,5,4,1,fr
8434afa316dee5f61563e0dc371e27ef71442fff,1,1,-0.0,1.0,0,0,1,0,1,it
04514de794e8feb4cb9d6e80c2e52a27ceea956f,19,19,1.4674579648482995,0.5263157894736842,0,4,5,10,1,fr
84869c84e97b3cd7b359c0588077b4dafd406437,14,14,1.3787834934861753,0.5714285714285714,0,2,8,4,1,hi
f57d7d0e2dca89684635ef624794d74d56e29fd2,12,12,0.8166890883150209,0.8333333333333334,0,1,1,10,1,pt
0b321095a5dc335dd9f08af5f931b65e18d282d2,14,14,1.4926140680171256,0.5,3,4,0,7,1,hi
8421186c88d166e8e5e3308605bbcac824288761,1,1,-0.0,1.0,1,0,0,0,1,hi
63029e15e179ff0198ee47a27f4857983b375485,1,1,-0.0,1.0,0,0,1,0,1,en
635964fcbcada6f841be233114775d31ddd9b0a9,1,1,-0.0,1.0,1,0,0,0,1,en
eb0888f3b8fd39d91bb94a71b4111ca7d21c1d07,1,1,-0.0,1.0,0,0,1,0,1,hi
de0e5b42e927783822010a8f04585c1026d8a3ad,1,1,-0.0,1.0,1,0,0,0,1,en
376ee3f7879298c3603989ddd26d33a0ca52ea6b,17,17,0.951994081908783,0.8235294117647058,1,1,1,14,1,fr
4a40db3784c49b8ef19934678911b6ca0b1a6ee9,16,16,1.186278124459133,0.75,2,1,1,12,1,pt
e594bf1a38de66c01e6b5ae6dbb71e83090079f3,12,12,0.9798687566511528,0.5833333333333334,5,0,0,7,1,pt
a4088b7ecf95b70ce597fc034cc9b38d74dc9e2f,1,1,-0.0,1.0,0,0,1,0,1,pt
0c591176fd861aaeb34cc1b4320c68b43515958f,33,33,1.6092175945167448,0.42424242424242425,14,3,2,14,1,en
fcf23ca1606c2b2fab7f5730851ae9a3ab20c5b5,1,1,-0.0,1.0,0,1,0,0,1,en
044f4732cbca87194be210657b9909eb4a4e5057,19,19,1.7399546474223633,0.42105263157894735,7,8,2,2,1,it
eb5b4619b104922ff17df4246b31eb41678f1045,1,1,-0.0,1.0,1,0,0,0,1,en
ea39df9de53316b9fc54fba805754f52fccee592,14,14,0.37123232664087563,0.9285714285714286,0,0,1,13,1,pt
603271124eba75a4befd8d68468e00980fb40f89,14,14,1.809200032697812,0.35714285714285715,5,5,3,1,1,fr
0034487e343fab91c7a5570879e0552de790ec39,1,1,-0.0,1.0,0,0,0,1,1,hi
165a348efd3556a0f469ee16eadcb178792340f5,16,16,1.7489992230622806,0.4375,1,5,7,3,1,hi
484e8660469d44a1e5621ad35422884a6769a0be,17,17,1.4516607643577664,0.6470588235294118,2,3,1,11,1,it
63a9c062cf4f9d30970ed14f7f911f764ea26c8b,1,1,-0.0,1.0,0,0,0,1,1,hi
ee6f711c6163daed6c357e052ffd0997b2b98559,14,14,0.5916727785823275,0.8571428571428571,2,0,0,12,1,pt
43194bce598b76d275b90fcf6a9e15800e17b3e2,17,17,1.6087001655198914,0.5294117647058824,1,9,2,5,1,hi
59b389c441a56a49f3aa4b810b6c4ccc5815dd5d,16,16,1.805036532577266,0.375,5,4,1,6,1,pt
3a137e115eb31ae4c65b7117a393a727c574867a,1,1,-0.0,1.0,0,1,0,0,1,hi
ac9d93c2a2b4a9a81a0bf21071e15cce7ab9d483,1,1,-0.0,1.0,0,1,0,0,1,it
3966c953b19372cf27812f371d585cecfa95b35c,35,35,1.8547341655206209,0.37142857142857144,3,9,13,10,1,en
6bc0aea1fc54360a83ca0692372d8b6daafa5ba5,31,31,1.9174554882121133,0.3870967741935484,8,12,5,6,1,en
abe1b6adb695946777d70257071fb64490446a5b,1,1,-0.0,1.0,0,0,1,0,1,fr
67845fcf620cb9c63d704c21119d769122eb6ca1,1,1,-0.0,1.0,1,0,0,0,1,pt
bf4bbd2980a3c555604957e0733c264f26b7eadb,1,1,-0.0,1.0,0,1,0,0,1,fr
167947808c7e8940b2b12db0f16286ea7446cbcc,18,18,0.9141828384352135,0.8333333333333334,1,1,1,15,1,pt
953f47d837719b4c85b6ba6c76a4037f1c32af4a,1,1,-0.0,1.0,0,1,0,0,1,fr
786c2acb136b283abf87d716fb2752b3e0c440e7,1,1,-0.0,1.0,0,0,1,0,1,en
afab1f60abf3eae65466f9e3832f99197972b6b3,1,1,-0.0,1.0,0,0,0,1,1,it
d340aeb34ba461b897bbd8b6f6ac867c6774dae6,30,30,1.0389205950315936,0.8,2,2,2,24,1,en
76c6da8200a4fcd95a82ccdeff83240289e9b015,1,1,-0.0,1.0,0,1,0,0,1,it
43e7f313f7764197f31a4e9c25755d14f3a8a818,18,18,1.8910611120726526,0.3333333333333333,6,4,6,2,1,hi
ed6b11b333daf7c3b44e5487f8e794b0b5886eee,27,27,1.455016806767447,0.6296296296296297,17,4,5,1,1,en
3241209457ab37b15a3663bb72d5d1979f4246d7,1,1,-0.0,1.0,0,0,1,0,1,fr
9a1f2d49c653bdcdb129ec4d0c3e9058971d8589,1,1,-0.0,1.0,0,0,1,0,1,en
a421168dc8c3c1698eff8ccde758f9c8e9b48825,1,1,-0.0,1.0,0,0,1,0,1,en
355550bb1a9ee7355054b808d245c7a1ef6db76c,1,1,-0.0,1.0,0,1,0,0,1,hi
c655c3be587cb4408f552775330a201ee58155ae,13,13,-0.0,1.0,0,0,0,13,1,hi
5812867018f031489b055b2fad838b1fb1d04f6f,1,1,-0.0,1.0,1,0,0,0,1,en
62482748703267b7885f5acab08cb36516852255,1,1,-0.0,1.0,1,0,0,0,1,hi
2b7612074a6a06266037b1a7f996f05809f844dc,19,19,1.8924071185928766,0.42105263157894735,8,3,4,4,1,fr
d0ac623e660cf73f9ce7cc99b5135004092ba749,15,15,1.456564762130954,0.5333333333333333,4,3,0,8,1,fr
8f24a0c19c0a79d280d332ed4044e9a624d7f1e9,14,14,0.7345299214394703,0.8571428571428571,1,0,1,12,1,pt
5c6e6a70d99d6522d01759b3e2840dcb8bb2d58e,3,3,0.9182958340544896,0.6666666666666666,1,0,0,2,1,fr
2a0326f700e0ed2ba2d9a04dea104668f10c832c,14,14,1.8423709931771088,0.42857142857142855,4,2,2,6,1,hi
c9f90f232fe7fcbd70813febe18055e5f22fac0d,3,3,0.9182958340544896,0.6666666666666666,0,1,0,2,1,hi
b2dd90058b8348f8f897d72fa088f4ac89aaadf1,1,1,-0.0,1.0,0,0,0,1,1,en
f17a637724f21c634b897452464454e04dbbcabb,10,10,1.1567796494470395,0.7,2,1,0,7,1,it
6a6c103535c98c453dec399152f896c0a1b73ff7,1,1,-0.0,1.0,1,0,0,0,1,en
5924d20e3f38f943f581daff8fd5dec9136f205e,14,14,1.924174352300441,0.35714285714285715,4,2,5,3,1,pt
25295e855f46df320fb854f046bf9e82ae27ddb4,1,1,-0.0,1.0,1,0,0,0,1,fr
536109ceed097d26033294bdaea7ffd38a2d515d,15,15,1.9329145639793979,0.3333333333333333,5,4,2,4,1,it
49c15d1f163e910cf0dd6ac952b1402fce09b15b,1,1,-0.0,1.0,1,0,0,0,1,it
c0a05f33666b9a895cc6c4a5ff78de6adc9e9094,1,1,-0.0,1.0,0,1,0,0,1,hi
697e3d0ffa126bad2201aa0e2dbd2f8c5ab7aca8,13,13,1.8339272176418302,0.46153846153846156,2,3,2,6,1,fr
07bc51214e4cddb64605c519daed95547a8e792c,33,33,0.19590927087360493,0.9696969696969697,0,0,1,32,1,en
54041bfb7020731a3a8378a82ed79bb5cb30169f,14,14,1.7273966735744792,0.42857142857142855,1,2,5,6,1,pt
92f34cf7083ae17623356a581225ee685bf00e44,1,1,-0.0,1.0,1,0,0,0,1,pt
24b15db2c5e13b7be26f9e1cc6a3764b63eef1ce,11,11,1.6858157091530304,0.5454545454545454,6,2,1,2,1,hi
56ef03e99e2144753d982ff8cc87c2979cf14c97,1,1,-0.0,1.0,1,0,0,0,1,en
ba5439ad0477224752ceea086e33ed6dcf05b229,1,1,-0.0,1.0,0,1,0,0,1,en
83bc83dfc073310c550637853060f46696dbdf36,1,1,-0.0,1.0,0,0,1,0,1,pt
4b8ffc7571404c5931d4f7e33060da69e73a93a0,1,1,-0.0,1.0,0,0,1,0,1,en
3c5bef685b3af4e1f3a4db65da313d5e91dc4a80,1,1,-0.0,1.0,1,0,0,0,1,hi
9d8df1994a1a9a269206439571fb45f83d5f8178,12,12,1.855388542207534,0.3333333333333333,4,1,4,3,1,pt
7e265bd4958392b9fc944266deb8b8b60e535d85,1,1,-0.0,1.0,0,0,0,1,1,fr
6d60f04dd510f2accd630442af60aa64862f8ff9,12,12,1.7841591278514217,0.4166666666666667,2,5,4,1,1,it
c1d8b3284b60e87163d1a4ceb3e788a65675ae99,17,17,1.6457113704075788,0.47058823529411764,8,2,6,1,1,pt
2ea95a1fefdaee64ce85c8cb7f4f3ab936466ce0,1,1,-0.0,1.0,1,0,0,0,1,hi
c3aff6c760fcbdfd2e96389a4d3698e4800d966c,1,1,-0.0,1.0,0,1,0,0,1,fr
a476c242c9989644a256e93f1ab16fe792aef130,14,14,1.610577243331642,0.5714285714285714,2,3,1,8,1,it
b7dbc9f7b3104554a441299bac405297aada0949,1,1,-0.0,1.0,1,0,0,0,1,en
86d3279a84fcb606b81e1acfd2574c5b3a7c9374,16,16,0.5435644431995964,0.875,2,0,0,14,1,hi
c2dbda408b2a9c477f18d9782970d2b398edbf03,13,13,1.8262452584026092,0.38461538461538464,5,1,4,3,1,pt
69544e1e5c45f6852613756da5a87c32b920a684,35,35,1.018090515152378,0.7714285714285715,27,6,1,1,1,en
4a688d0acd476633e78ee0e708a61fdb5d1a1b9f,15,15,1.103307408607834,0.7333333333333333,2,2,0,11,1,fr
5f6938bdaa10e53527d2b7b1c88022f8f6257488,17,17,0.9780155566622414,0.7647058823529411,3,0,1,13,1,it
4b2baa750635e3a14454bb4a343139faa7133e3b,35,35,1.2634815907120711,0.6571428571428571,23,7,0,5,1,en
b33cef56d82dd59039bbaa4504b480ff67472abe,1,1,-0.0,1.0,1,0,0,0,1,en
3484ef684d662dcca3a9fb0d00c334ec92fc216b,19,19,1.7863012011716393,0.3684210526315789,6,1,7,5,1,fr
97cbdc1d376eec24d16611d6922ca39f15188ad9,1,1,-0.0,1.0,1,0,0,0,1,hi
16ef6959302cacabc36ae38879c12ae840333952,1,1,-0.0,1.0,1,0,0,0,1,fr
a9a1d798221134f087132d0693dca64e1885eb7c,14,14,1.5306189948485174,0.42857142857142855,6,3,5,0,1,it
8c2d3c062bff67319096d594840a242bf38bb031,1,1,-0.0,1.0,0,1,0,0,1,en
8e0fcbc3ac6febc1769265aee48779bc4b5dea43,1,1,-0.0,1.0,1,0,0,0,1,hi
78e0d3c1f8be621374a24c5fb06a11cd06ad7f4f,15,15,1.5628066316931741,0.4666666666666667,7,6,1,1,1,fr
db3ded283a5927db4627d2aaa3086d606d6eb38a,1,1,-0.0,1.0,1,0,0,0,1,hi
70242c6f8ebee77cb5e1b596b14f79454d664816,1,1,-0.0,1.0,0,1,0,0,1,it
192883ab49dbb6ea87400f52a38bed6117033d39,13,13,1.5485806065228545,0.38461538461538464,5,5,3,0,1,pt
78bcc702ecfa5cf63f3c9859a4ea4592e64447e0,19,19,1.8990227511756546,0.3157894736842105,6,6,2,5,1,fr
d94eaaf75ce56e2964b8635893f89a1f040abbcf,1,1,-0.0,1.0,0,0,0,1,1,en
0049f66352000b304201143921375f306cc9f8fc,1,1,-0.0,1.0,0,0,0,1,1,en
db9bee94b0f32415ed71e1a22ba65e970b0385d3,30,30,1.5009550787843393,0.6,5,1,6,18,1,en
915d5bdafb0b93f3018eef4887330c4a75da3ce7,16,16,1.1216407621868583,0.6875,1,0,4,11,1,it
e23d15e8403e0ed825a337fab03138c869147112,1,1,-0.0,1.0,0,0,1,0,1,en
41e9aa84f6d9489caca5ea0c75a9d438e936dc04,1,1,-0.0,1.0,1,0,0,0,1,fr
1af6f624f9ced55a3aeed760ff267bba1e1fb94f,17,17,1.901506402501506,0.4117647058823529,3,3,7,4,1,fr
f7a9726499c6e6fd5a0d1c90031eac8ca51d2a62,17,17,0.8343470230852538,0.8235294117647058,2,1,0,14,1,fr
339accef0daf81e0f2c87ddce03801f3b9321451,32,32,-0.0,1.0,0,0,0,32,1,en
b416ad8dc68201d37ec4f401d1bc5c197e6ed32d,1,1,-0.0,1.0,0,0,1,0,1,fr
be207b0716810984b0a0f434c57a6df377e276ad,1,1,-0.0,1.0,0,0,0,1,1,en
d8ff0e289f2edc34ca75e5defbebf4f93aa807d9,12,12,1.280672129520887,0.5833333333333334,0,1,4,7,1,it
9e5f7f6de96eb6be49ae8d1c81039a609b3fe8e0,1,1,-0.0,1.0,0,0,0,1,1,it
3c5d02a22e0905327f7647b2cf3cbae7674fc98d,1,1,-0.0,1.0,1,0,0,0,1,hi
1cc52fad6b5aafe7941bd04d4bc2d4df63f9fbae,1,1,-0.0,1.0,1,0,0,0,1,hi
135fbcc704ef0ea23822ea47273bd965c9098a8a,16,16,0.6685644431995964,0.875,1,0,1,14,1,pt
4031a16c503f5af94ba748c115d6d7de59849fc3,15,15,1.4716022614097979,0.6,9,1,4,1,1,it
71064bdc935c0e26997f3c2820d0e0e61dc1c49b,30,30,1.2867841337767103,0.7,5,1,3,21,1,en
8c63e9144302577249e2af19af3a07d56ac00960,14,14,1.2638091738835462,0.5714285714285714,5,0,1,8,1,pt
340a2380e35efd9cdbaf0bb6028ab188be5ffd65,30,30,1.6894822670191825,0.4666666666666667,14,4,2,10,1,en
5375bcf0aad86426dd4357b6cea954d916aa024f,1,1,-0.0,1.0,0,0,0,1,1,en
e62a72323d6e93d001cf35541c9fc035d9da9511,1,1,-0.0,1.0,1,0,0,0,1,it
5b57b901d168ebf90bb8e4a3800764a38a083888,10,10,0.4689955935892812,0.9,1,0,0,9,1,hi
687af2005de00b0d60067afac6577a666f1f9e52,14,14,1.7244078178625923,0.5,7,1,3,3,1,fr
7c0f65c1ef69bac50953c08ef473888da444eab4,1,1,-0.0,1.0,0,1,0,0,1,en
dd2be67f0709797dfc501ae69d631b44346a5ac2,1,1,-0.0,1.0,1,0,0,0,1,fr
018495079e4615a0009f6f78122540b8bb352b76,19,19,0.9132829641650988,0.7894736842105263,15,0,1,3,1,it
70088d46b3e3043a0108e6ec4f78d5390eccde03,1,1,-0.0,1.0,1,0,0,0,1,en
ecdad5c0731bb696c4ae18b442aa9e1852167504,14,14,1.6893917467430877,0.5,4,2,7,1,1,it
89ed4a3c0e35564d9b5a50a77b34eda435f8df15,12,12,1.5545851693377997,0.4166666666666667,4,5,3,0,1,pt
640115d2c721492cddbca77d425c1bc7ea58f61c,11,11,1.0957952550009336,0.7272727272727273,2,1,8,0,1,hi
1cf08c8af4201280b63b60ffb9770d507cfe9b83,1,1,-0.0,1.0,0,0,1,0,1,hi
b6b924816fa5f880af0fa660bccdd1bff9cbb230,1,1,-0.0,1.0,1,0,0,0,1,pt
823cfa198447d2e67e3342deb0b831648c1a626b,24,24,1.3248893422453545,0.7083333333333334,3,2,2,17,1,en
6fcff369468d9ec2a5aff662286857ba1235d532,1,1,-0.0,1.0,1,0,0,0,1,pt
447b251b1544870fb52e9a6b769c74bfb2a7533e,13,13,1.2389012566026305,0.6153846153846154,0,1,4,8,1,it
cea3a437cff5b9784525fd2a37d401b31494680c,1,1,-0.0,1.0,0,0,0,1,1,hi
bf6e389f72a051d0009abad176c2446f677520c9,1,1,-0.0,1.0,0,0,0,1,1,pt
d1dbcf1e18721734de7c68352fce8e421fb05c56,1,1,-0.0,1.0,0,0,0,1,1,en
8654cc77cd0b794a9b9fb1fb84108797177ca4ac,1,1,-0.0,1.0,0,0,0,1,1,pt
63619baf02d5c98d442d830e72c7f7d1e3f51145,18,18,1.8163401138534079,0.4444444444444444,3,2,8,5,1,fr
7a4296324ce46c31438ed99355061c34519ee95d,1,1,-0.0,1.0,0,0,1,0,1,fr
d639a15f507023c180966d3a841f761900ea019c,19,19,1.7474130395316416,0.42105263157894735,4,6,1,8,1,pt
8bc0c1af94631152584a76620b2776143ce9b00b,1,1,-0.0,1.0,0,0,0,1,1,pt
18b77baad31d3f2075cc7a0a14b181803dbab9ee,17,17,1.6087001655198914,0.5294117647058824,5,1,2,9,1,pt
75e73d9ffebef94c51b3710bc76674ab401ce5fc,16,16,1.2475562489182659,0.5625,1,6,0,9,1,hi
248252bd8fcccafec7b76a3fa57d1d9064cc226a,1,1,-0.0,1.0,0,1,0,0,1,en
3108ffc6f680c7bc97a5a6559fa2b46e2c42b4fe,1,1,-0.0,1.0,0,0,0,1,1,hi
e9b3930497a71bc6f8765b16d9ae1c267b75eae1,17,17,0.3227569588973982,0.9411764705882353,0,0,1,16,1,pt
9f94fdb234f78b362d927e601a1739abca4c0d29,1,1,-0.0,1.0,0,0,1,0,1,it
279da4536884dd9a82525ec0bfabfdc3ab3d5e6b,12,12,1.5510981710072647,0.5833333333333334,3,1,1,7,1,pt
de20e61ccae627db2693383539f1038e008db766,1,1,-0.0,1.0,1,0,0,0,1,en
2c8c7a045d4c6e92c2cbde5665149676e39934be,1,1,-0.0,1.0,1,0,0,0,1,fr
12d110f74355fe4c0b037e38127b7d9a7aa470af,17,17,1.7033848993102918,0.5294117647058824,2,4,9,2,1,hi
01d78839cafa46511b0d288c072e87259c5b5df2,11,11,1.867633890971212,0.36363636363636365,3,4,3,1,1,it
e2985d896ea02beb9f14125c6bb8d276dc26ab78,1,1,-0.0,1.0,0,0,0,1,1,en
8ecba815f19cf30c7927684a84a84dbae7d72ec0,20,20,1.1917601481809734,0.75,2,1,2,15,1,hi
68a0201f65313c810a99391b080c45dd0838cd23,13,13,1.8843135277997989,0.38461538461538464,5,4,2,2,1,it
98bcb0695a56df2e35d0c5a8fb66d5e9873db703,32,32,1.619888351662371,0.4375,3,2,14,13,1,en
128e576c3d6e1b89671cc462ff19113954d44789,15,15,1.9086126988727123,0.3333333333333333,5,5,2,3,1,fr
c09c04c37b25c001b282fd195ab57a3f7b4953b9,1,1,-0.0,1.0,0,1,0,0,1,hi
2ae060661fcb2483611d282a55d003bab5ae147f,17,16,0.8343470230852538,0.8235294117647058,2,1,0,14,1,hi
2daa2f1111a7c61b1ff29ee9957462dfb5823e3d,1,1,-0.0,1.0,0,1,0,0,1,hi
aa99356bbf7acdae01150e6914e63ca87e9e23fa,1,1,-0.0,1.0,0,0,0,1,1,en
e0961f2bb6e2f90a6d5dd67dd380601517946f18,8,8,0.8112781244591328,0.75,0,0,2,6,1,fr
bc9314f2c294568a6420c8658ff95434a2a98ea1,7,7,1.5566567074628228,0.42857142857142855,2,0,3,2,1,fr
3697d0302802b7642d55e5c504898ae8b5648677,12,12,1.384431504340598,0.5833333333333334,3,2,0,7,1,hi
29973a832fdc59ef27c3d42cc79c6a5bc4758a03,1,1,-0.0,1.0,1,0,0,0,1,en
f8d0a6b02859fe42d747ab1c93813c5baa6d67f2,1,1,-0.0,1.0,1,0,0,0,1,it
2af0ece3744913c91e1a05d2ebf28c8e338d538e,34,34,1.254999237609217,0.7058823529411765,6,3,1,24,1,en
e396e4daa13a31979ab8141b95fc7fead72c9a99,18,18,1.0975378398419535,0.7777777777777778,2,1,1,14,1,pt
52b5f8cb289fe2d941c7188a1087d8b7188cf824,1,1,-0.0,1.0,1,0,0,0,1,en
53be12df0e0ea913ef01060a66789cfb2ffc1bf5,25,25,1.7582975702780197,0.48,12,5,6,2,1,en
6dd1f875f77fb2adee2efa2d7250e187c21d392b,20,20,1.1411535278793055,0.65,1,13,0,6,1,pt
ced5c1092c9c045d3f17e9c1251cf423f3b93bff,16,16,1.4772170014624826,0.5,8,5,3,0,1,it
03182533fb2e02862d2fd58d1e1cc0c9d8ac5c50,1,1,-0.0,1.0,1,0,0,0,1,it
7209c8430a990a40a444e5381ebcc1caba2177e6,1,1,-0.0,1.0,0,0,0,1,1,fr
9f9e068f341241543fcf8c2c2d762cb27e9a0e23,1,1,-0.0,1.0,1,0,0,0,1,en
7d22537f307aa1b02adfd2c283ee52dc449ff30d,1,1,-0.0,1.0,0,1,0,0,1,en
500083cba97ba62f093b48fa3db129e32463bce0,9,9,1.6577427265048887,0.5555555555555556,5,1,1,2,1,fr
f841954309941e9fa7683ae4dab996e4522206ee,16,16,1.3663146570363986,0.5625,9,2,5,0,1,pt
fa903e9df22624148c0515155f1fc3e8306860d5,1,1,-0.0,1.0,0,0,1,0,1,en
de2e3c2bcb1155919cb40edce69c129c44bccaac,32,32,1.731952269213598,0.46875,4,3,10,15,1,en
2ea13e91444dd604a05b3cfe55b4adf7f393f169,7,7,1.1488348542809166,0.7142857142857143,0,1,1,5,1,hi
3d250003b0aae85d05182844ad41aa72a1f94def,1,1,-0.0,1.0,0,1,0,0,1,it
bbf23280985a88d61a6b7b1d93d829a9c42c16df,16,16,0.3372900666170139,0.9375,1,0,0,15,1,fr
bc8c6306039b1b0888a07f47e159f5baa0beeb94,14,14,0.9402859586706311,0.6428571428571429,5,0,0,9,1,fr
0ff53d7323cbb30c280e487d6d1a51ab780c9c11,1,1,-0.0,1.0,1,0,0,0,1,en
bd1a4486f71be9759d7be04f507e6f7243559d90,19,19,0.5907239186406502,0.8947368421052632,1,1,0,17,1,it
7f4fd18da37544a6f4837cf5f9be9cd881cbac8a,16,16,1.5016144718101818,0.625,10,2,3,1,1,pt
0cc3a05cbb25ceb839ddb9e11a36cc0f408c0aa8,1,1,-0.0,1.0,1,0,0,0,1,it
d0eb423ba97cc7e8b948c5e5c23c580f2b5684ee,14,14,1.3787834934861753,0.5714285714285714,2,0,4,8,1,it
a928ecf844ae891190b51ec95c6f353335f6616b,13,13,1.5485806065228545,0.38461538461538464,5,3,0,5,1,hi
0b1b7c03b1a74958a14601038d81f37944eb4b12,29,29,1.691350170238356,0.4827586206896552,9,2,4,14,1,en
288d42b1844e1b8bf65010a72240d6d3566dd6dd,14,14,0.946372935985442,0.7857142857142857,2,0,1,11,1,fr
d4038faadb480f1060c9dfdd14f632570a7f1b71,12,12,0.8166890883150209,0.8333333333333334,1,1,0,10,1,hi
1c2d295da215abf56f0e63929a2610a873e5c804,29,29,1.7677916385702914,0.4482758620689655,13,8,2,6,1,en
db65e2ba2132132e7ec8d7b0c0252fb0c94d9c7c,13,13,-0.0,1.0,0,0,0,13,1,it
dcc17430fc34e8fb9ee4968ccd39010cc0d901cd,15,15,1.4294732983598406,0.4666666666666667,7,2,6,0,1,hi
8e629ccbf5652473b7404308f563e942a5485954,16,16,0.8960382325345575,0.6875,0,0,5,11,1,hi
6fb63b69cc865e2b49ab8cb7a6cde3378e0cb07b,14,14,0.5916727785823275,0.8571428571428571,2,0,0,12,1,pt
b921755de882f430dbe7fe9a8158d50ba040f275,32,32,1.5016144718101818,0.625,20,4,2,6,1,en
d7b2837000c41fd377e2cc80c80b15d38390743f,7,7,1.1488348542809166,0.7142857142857143,0,1,1,5,1,fr
00ae82de960873ac55f39b848685d85c9830ba60,32,32,1.619888351662371,0.4375,13,2,3,14,1,en
be920f1dcc2cb268af2f9529307b35b318fe485a,1,1,-0.0,1.0,1,0,0,0,1,fr
c96e07e2c664d3766c58dcc923efb80b15630258,18,18,1.675822057576696,0.5,9,1,3,5,1,fr
43724515b785e3510aa91aed8741488c019a6873,17,17,1.6589797521242051,0.5294117647058824,9,4,3,1,1,fr
58dfb1d47e87654ab83ecaf00f06eb5435a4d396,1,1,-0.0,1.0,0,1,0,0,1,en
95b9126da67a227552160c7e98166b4377b2fcbb,1,1,-0.0,1.0,1,0,0,0,1,en
47b4d31d3c13d48cc0e6e8efa18b3adb17a86e73,1,1,-0.0,1.0,1,0,0,0,1,pt
c8dd483daae19ebf36686e44398494498a1e0a26,15,15,1.5546097612655665,0.6,1,3,2,9,1,pt
97f4fe62a3473bc0026e5133a47eebb7e7025861,1,1,-0.0,1.0,1,0,0,0,1,en
1b3c45e2e84fc080af75e1a0c50b3735f13e90b5,11,11,1.4949188482339508,0.45454545454545453,4,2,0,5,1,fr
b5e554fd88078c0dde1292935ba0f4694bf8c579,1,1,-0.0,1.0,1,0,0,0,1,fr
5ae31e717421570fe5f1b6b02727b558080381ec,1,1,-0.0,1.0,0,0,1,0,1,fr
566237daf8b4a8df3e14ea48acd5835d0af4a99b,1,1,-0.0,1.0,1,0,0,0,1,en
f55a3fc02d1771cd9e0a98edc1c1901f5488c2da,1,1,-0.0,1.0,0,0,1,0,1,en
4d5d7a9bf20873626683053fed1ca9a8e3ab5528,1,1,-0.0,1.0,1,0,0,0,1,en
16b54d2eacf544df0f4033e66995f34405a93368,1,1,-0.0,1.0,1,0,0,0,1,en
ef9b212fd0aba54a0e17cc0d8a931f7be164455c,1,1,-0.0,1.0,1,0,0,0,1,en
9491b4b2652e7d1bfd6d2fc15a3a2bed4de34297,11,11,0.8658566174572235,0.8181818181818182,1,1,0,9,1,pt
5df4fa68764104472c55062e81969a052a9e1420,1,1,-0.0,1.0,0,0,0,1,1,pt
19252460ff1738ee02cbc38b4ffb0bcdd4e73bfc,35,35,1.9032084631380157,0.4,8,8,5,14,1,en
2eb8e8e02c0d31bf85bea472df22c5e3c83e8da2,15,15,1.3382689280764646,0.6,2,4,9,0,1,pt
5ef0964b55c4419b07e6e377f7b00c461cc47163,14,14,1.5566567074628228,0.42857142857142855,6,4,4,0,1,it
3463de8761e6fa14481de1961caa5b95a09d1c64,1,1,-0.0,1.0,1,0,0,0,1,en
09bb88cbf2ebc15e5b74e71f98ebe9dc26b97352,1,1,-0.0,1.0,1,0,0,0,1,en
2f62997853576312dcabbaf1eb1b5eef685dbba7,1,1,-0.0,1.0,1,0,0,0,1,en
9f84fa44cfe1c1961ed80f440979e4909d72a0d9,15,15,1.640223928941852,0.5333333333333333,4,1,2,8,1,it
e3dc79360a3f1710f1d8ce5df893829d61e7b819,1,1,-0.0,1.0,0,0,1,0,1,it
e7494586d1872954e27b68311200c0be6196515c,1,1,-0.0,1.0,1,0,0,0,1,it
0a029b21384393b99d8c32c682e4e22d598ac570,1,1,-0.0,1.0,0,1,0,0,1,it
501bd0a52094310bead2683abe80e82a53565289,1,1,-0.0,1.0,1,0,0,0,1,pt
29e2d9e6e6c61eb495edfdaa3c42d18dd3269534,12,12,1.6140054628542202,0.5833333333333334,1,2,2,7,1,it
5577ea14b71c5de7916d738c5e445ea8a68ca351,1,1,-0.0,1.0,0,1,0,0,1,en
16eef37f4f764da6ee46edf9793ad4c1a6ca4c09,1,1,-0.0,1.0,1,0,0,0,1,en
ec5b6e9ee83b4dc99599d3f668dd79857a1de2a4,1,1,-0.0,1.0,1,0,0,0,1,en
dd9eaf5f75feeb87b74d66b3a77b4e4bdfaaa4b5,1,1,-0.0,1.0,0,1,0,0,1,fr
45043d5498115f84688fe43c270fe5cf7c4c458f,17,17,1.7394541964918901,0.4117647058823529,1,3,6,7,1,fr
84e88330e4f012b953b89bdcb851e0ba89f90e5e,1,1,-0.0,1.0,1,0,0,0,1,hi
